x1,x2,class
0.6121808730705579,0.269547977832455,0.0
0.4964300320967251,0.8723832187755545,0.0
0.4403763349468266,0.06567748333459966,1.0
0.24721719845076678,0.0993947485161355,1.0
0.7286393702984618,0.5160920369753709,0.0
0.9451873550852262,0.013574110145383622,1.0
0.6559972513416654,0.05917280598871588,1.0
0.04115658616429164,0.6281406674784353,0.0
0.5364655428613505,0.7693285463915075,0.0
0.3147327720004758,0.18514187455746856,1.0
0.512779696526313,0.47834765483404906,0.0
0.66874890372976,0.3493458966513422,0.0
0.9557053406766963,0.24124693622399074,1.0
0.9543482922661727,0.48860243068819054,0.0
0.6003144251094404,0.3000593559606408,0.0
0.4204123970305838,0.44371103262619105,1.0
0.4590073895223888,0.44620654875357313,1.0
0.818272774789761,0.5586828485437275,0.0
0.7879157509538764,0.1946399382865427,0.0
0.6283138303739122,0.26837269318948254,0.0
0.016310493875778764,0.8461131168756061,0.0
0.980144498972855,0.8496170688748748,0.0
0.8337875946464689,0.4599652546222899,0.0
0.30888322939220364,0.0495449640800536,1.0
0.12782224972230893,0.7695312132867497,1.0
0.18953043009076095,0.9968420274003992,0.0
0.24525304593641523,0.17844268048326706,1.0
0.13950519378682968,0.7845979533173711,1.0
0.11712620280318853,0.1308185970817054,1.0
0.8906572481184172,0.38535233513261835,0.0
0.7955005888889377,0.9691705859684827,0.0
0.06696385261630333,0.7254193285155086,0.0
0.22677488117967992,0.6452153565482546,1.0
0.9462634421652196,0.783080516921795,0.0
0.27291741528306857,0.729050655752512,1.0
0.36405483186748,0.672403913000438,1.0
0.6696849008553339,0.12009146852980579,0.0
0.11191336648993921,0.9687787631232849,0.0
0.001961281908088419,0.5495910003431044,0.0
0.7627521975691597,0.5497194356637592,0.0
0.9533735818140933,0.4122130517218491,0.0
0.30336467821137175,0.3699018712720151,1.0
0.928081293465591,0.1492162007709834,1.0
0.156383348867963,0.7855108884798174,1.0
0.6053084105884365,0.8916885541025553,0.0
0.9253924603308461,0.39700949643383643,0.0
0.2358565216242614,0.34524098536429215,1.0
0.7334704221276808,0.5629945523962644,0.0
0.6637234880901198,0.6225333619018018,0.0
0.9850581154858147,0.11231543415209888,1.0
0.5278719205461331,0.014549254777506793,1.0
0.5761964791783907,0.5694523482545208,0.0
0.2260976062274179,0.08947816017633892,1.0
0.4019337447355851,0.06493444919662972,1.0
0.40551030278520583,0.04622987604514828,1.0
0.9580671779934348,0.9235710954186687,0.0
0.13791411041737967,0.5146777608309417,1.0
0.6928222128816326,0.8051723180020176,0.0
0.41536730019127255,0.11314804455315941,1.0
0.20591580531625586,0.6691677313896126,1.0
0.4416521751693997,0.4783278174133744,1.0
0.39541072091864177,0.020064900279697817,1.0
0.984110227654783,0.7980225278147978,0.0
0.42637292682385874,0.5556698566683295,1.0
0.7376250486083386,0.6950760060539013,0.0
0.46994936275925236,0.7861724773482746,0.0
0.7586808366365189,0.5488779386402717,0.0
0.33584670231380426,0.16261023058374613,1.0
0.6607279119966054,0.6532997758108814,0.0
0.7692471190327557,0.18600708410006617,0.0
0.9878965440788877,0.4894965549742366,0.0
0.8056232337120842,0.9936472079933822,0.0
0.8453183209624359,0.9328147694322635,0.0
0.5983109982304696,0.5628206187055513,0.0
0.8611660005168905,0.9614943831569426,0.0
0.5234164668673019,0.06572703103244903,1.0
0.4557113195189696,0.6864907914179715,0.0
0.4713172007107326,0.06361605929875169,1.0
0.5862639652734986,0.8051012461244207,0.0
0.26883156469325015,0.027286648353823606,1.0
0.355823769761769,0.4300944191573346,1.0
0.9322400205538224,0.07439442903297455,1.0
0.13870850810653435,0.5070303939936055,1.0
0.011773823089680113,0.13618583513916316,1.0
0.21038256107384087,0.5206804188537253,1.0
0.006573277650610443,0.6602007975254603,0.0
0.3320848600118562,0.023279537056297595,1.0
0.2716390141047752,0.47315600052155327,1.0
0.0868386119674639,0.45325793234777034,1.0
0.11655861242959853,0.5776933861260529,1.0
0.3382351924864586,0.34487183699364177,1.0
0.7819898734111425,0.5986223293632381,0.0
0.7972378916433549,0.7914417807957611,0.0
0.7149323989195256,0.3261717157682461,0.0
0.6230921783639061,0.12428466610588107,1.0
0.7149684979171073,0.20705209479944503,0.0
0.31887835321099234,0.9144449096503283,1.0
0.45311076628522495,0.9629487563065362,0.0
0.0428922027581996,0.37507476417283614,1.0
0.7999340674693097,0.8711360545077231,0.0
0.39072943177387187,0.20315292652965505,1.0
0.842035675322408,0.9678093081889358,0.0
0.24115295476908893,0.13506049771901107,1.0
0.733289134316726,0.5495482105876296,0.0
0.9339289359707503,0.38777976177912754,0.0
0.5197775630195007,0.6249305506153255,0.0
0.13128518881264495,0.7525695187712521,1.0
0.09306691119780186,0.7299651805743461,1.0
0.5208410323043317,0.30859221516757074,1.0
0.20923446052275463,0.4577443693801677,1.0
0.755040576337117,0.976810497031344,0.0
0.23528157853296583,0.5048051528393661,1.0
0.03651922992265233,0.8822876079034485,0.0
0.5666693393630344,0.6431369293062567,0.0
0.767478319227962,0.8308047975481443,0.0
0.9409761468323746,0.959478699376199,0.0
0.303903019842924,0.6960803828110224,1.0
0.26155635250925025,0.05883058939170838,1.0
0.4421293206493173,0.05067826622360139,1.0
0.7933560795874285,0.6537280572824591,0.0
0.28531559995513306,0.46254780441239207,1.0
0.1923042241168064,0.8993998375372473,1.0
0.7941435885999136,0.058904492448673906,0.0
0.8326198455479382,0.003689554297089781,1.0
0.06916699545513805,0.9608115740312956,0.0
0.45549842780025546,0.29102372151309,1.0
0.9213421320354722,0.6473208529461513,0.0
0.2742810733149268,0.14903663720879812,1.0
0.9345603745300184,0.887060631038326,0.0
0.804894026870866,0.487371730459931,0.0
0.04386242976638255,0.03509153201790138,1.0
0.20300323146955268,0.971051855417276,1.0
0.6062619062265414,0.23984436702262601,0.0
0.47951136465817795,0.290901029272967,1.0
0.10929866775619623,0.08461280879051292,1.0
0.9018411698000748,0.017909860187390714,1.0
0.47970085016434216,0.7539001517148756,0.0
0.662227407428941,0.3837902610046736,0.0
0.07847429634686753,0.09385079786618378,1.0
0.3375705361260298,0.5083038662077027,1.0
0.30771369130111376,0.019368315551358373,1.0
0.8938795288984573,0.7853298263004291,0.0
0.30259642730098596,0.8610839765719308,1.0
0.1621811791126887,0.5929474179460779,1.0
0.9642004194547816,0.6062524034303852,0.0
0.08345433418587143,0.41862062526105626,1.0
0.059944298249573265,0.3474099399699284,1.0
0.5961835542318692,0.6199932618490325,0.0
0.30919182777790594,0.6661984338764809,1.0
0.5449734780218716,0.08370528606679362,1.0
0.6983387337955906,0.04720648202975419,0.0
0.32158258287848884,0.43473598814260705,1.0
0.8659033484745418,0.2810095957904032,0.0
0.5484458507477489,0.721680046101562,0.0
0.9944007896476794,0.5711828303240737,0.0
0.0014690061423702216,0.1822116060415312,1.0
0.10195404593515656,0.5690400079377887,1.0
0.30187788902341245,0.23479402452480114,1.0
0.2774180418359983,0.6600497508797113,1.0
0.1726966861550493,0.09029403031801292,1.0
0.5162306440186113,0.8704387048384897,0.0
0.5339955892518098,0.4141258577025919,0.0
0.9316137924063107,0.060316536988244795,1.0
0.28627590588073165,0.45576176369867727,1.0
0.6986299508481589,0.16154855796385592,0.0
0.42663032760212327,0.8953467601630272,0.0
0.5275203284043887,0.17345341009526255,1.0
0.03659695107178362,0.6270206161177085,0.0
0.9226756024085013,0.28846061602972173,0.0
0.1758215997013448,0.4534272662287352,1.0
0.9779149111649894,0.7934167224800724,0.0
0.47938454938918806,0.7296395193887433,0.0
0.6273970248168016,0.37761653711208765,0.0
0.8007985990676312,0.5603707911560452,0.0
0.553028592676819,0.11255691605069845,1.0
0.9798315439620893,0.24547738490712223,1.0
0.924296110485215,0.49817181180735515,0.0
0.17461337053817738,0.9777185672812156,0.0
0.07535906908334034,0.7320942899866889,0.0
0.21331197736748198,0.7089807203442303,1.0
0.5112335612884831,0.6714583903813381,0.0
0.4924006953737811,0.04375483478810838,1.0
0.11389410481136343,0.8880778796374807,0.0
0.6140071031041104,0.8292801960629972,0.0
0.9254539332234821,0.3971641269824123,0.0
0.8363857220476655,0.38236070812537115,0.0
0.8079434229226332,0.23268938334324896,0.0
0.8393728661673139,0.6567442930151133,0.0
0.6834530622886044,0.13215574311167877,0.0
0.5905726936267424,0.4094494723158424,0.0
0.8988536746224394,0.32438006798060315,0.0
0.559157560016085,0.8764598626477591,0.0
0.08958696605591365,0.7777531927804987,0.0
0.3752998428527162,0.4683195484260634,1.0
0.002011920471588158,0.20329267468457957,1.0
0.25796549805418634,0.6770198406373428,1.0
0.02442901389522001,0.9318673824567235,0.0
0.6720478073539145,0.6247745474373055,0.0
0.4284011694565088,0.10383976664532724,1.0
0.1488316850789986,0.6432600741847292,1.0
0.7768312448004554,0.5382265601840177,0.0
0.9824621044111832,0.6976134493829346,0.0
0.5694245412292317,0.47517583573666955,0.0
0.17139875945452387,0.27413453979514835,1.0
0.26916423128329536,0.41254087916186166,1.0
0.3976794013297753,0.1713095254660767,1.0
0.4652939636618952,0.8759984759689587,0.0
0.2628833546030487,0.6973373809542303,1.0
0.19404254918460295,0.39351247994887073,1.0
0.5640941771206882,0.6868459466688677,0.0
0.42751838559072664,0.10894238170781922,1.0
0.5654301750406749,0.9865780058091409,0.0
0.23076601815113762,0.9955378465412807,1.0
0.4753138283200081,0.9894278032891102,0.0
0.07002611782099276,0.6930128407637073,1.0
0.7695620683243899,0.21552575681601127,0.0
0.7814796002346615,0.7092918756411659,0.0
0.7589297707072171,0.37426104142951633,0.0
0.990239066066519,0.9810379652204371,0.0
0.832232152891671,0.06166348041862579,1.0
0.6042470367403752,0.15930957670184887,1.0
0.4067333458357483,0.7124498584382796,1.0
0.22137429966403765,0.7041961168049657,1.0
0.689613996883481,0.3269385998622216,0.0
0.9488216986889964,0.5731650034303578,0.0
0.9109833531625064,0.2520819432382778,0.0
0.29581502848000285,0.6047554222803874,1.0
0.7518682819729023,0.008528559633946609,0.0
0.2384371268409119,0.8501587359912806,1.0
0.9636627605010293,0.2020733967586571,1.0
0.40078357476176557,0.4978115285760847,1.0
0.6277085445621183,0.33291754632238835,0.0
0.3319999451656266,0.023928303657003214,1.0
0.3759624313127088,0.7363258182946822,1.0
0.5890097924914752,0.8443635636454644,0.0
0.6571857904622997,0.833512275983964,0.0
0.46466925067265186,0.3043664476228797,1.0
0.5255267688172791,0.04905379057287779,1.0
0.6745716112869341,0.8591850392952114,0.0
0.9042885346449085,0.8733017715864304,0.0
0.7023351294557565,0.5977892129391061,0.0
0.1676260797433069,0.8374836451888797,1.0
0.5599474107895883,0.19887525472762424,1.0
0.6947589432350376,0.7150979876644667,0.0
0.6979864426881882,0.8459076416709745,0.0
0.834818061886633,0.08613716804836713,0.0
0.9265089397608195,0.14650759641928812,1.0
0.32769415118126666,0.5740575189655855,1.0
0.9126183496578149,0.2544375531252796,0.0
0.7197211357893984,0.48525388924292867,0.0
0.4948151340913789,0.024498111319057603,1.0
0.40842730056298027,0.22628540101792194,1.0
0.6820538403617592,0.36346152670023546,0.0
0.6573544229877596,0.5959971415355622,0.0
0.13388777438627453,0.4055847767682511,1.0
0.2591295102250976,0.43451983067743094,1.0
0.40867739745468534,0.34691850537252134,1.0
0.11645228109244143,0.40151178497793594,1.0
0.7545246011385881,0.1557089895826127,0.0
0.9251363961208088,0.6000262171608961,0.0
0.917925566017694,0.7956126039734039,0.0
0.1790835184065669,0.4427406705746053,1.0
0.6746038509929627,0.3064688340457201,0.0
0.35646361304438734,0.8401756698004745,1.0
0.6570436769164233,0.42112389001609274,0.0
0.30170157463965325,0.5990521206581595,1.0
0.2987353972145205,0.5709445814944681,1.0
0.5371404190832406,0.6787711548196417,0.0
0.83252965742245,0.025680318063039775,1.0
0.8761915665272453,0.4710199221773418,0.0
0.48840549919246384,0.6344807470807042,0.0
0.8163455351451154,0.9306144873029419,0.0
0.8112204908685797,0.8756118395004987,0.0
0.5901671803162137,0.6684511603051508,0.0
0.7145115514644883,0.8045054746061193,0.0
0.3180890190513323,0.5031562360619971,1.0
0.49514388177477625,0.693558680305352,0.0
0.12144412649291081,0.21080505354553658,1.0
0.1036623705420272,0.8621164285680153,0.0
0.31515150344547804,0.7481137899211002,1.0
0.30527566198199746,0.425877815830507,1.0
0.6803702543951949,0.29125175698928285,0.0
0.24521502802200662,0.5016284327553826,1.0
0.0040872947231479495,0.5618560905643487,0.0
0.30073256395315373,0.35998198799960235,1.0
0.9540597188367178,0.025571420623838603,1.0
0.7359012753843811,0.6342433438827484,0.0
0.08818067773742301,0.35477015767426734,1.0
0.8221579850027897,0.3104319306947,0.0
0.5521924699224066,0.30842510128778944,1.0
0.35600725963490704,0.5909305888012839,1.0
0.5559850547971866,0.46246738337643967,0.0
0.31268984348603507,0.9258076588538258,1.0
0.23691022522457095,0.3610105488581594,1.0
0.3055125133150466,0.7933013561187656,1.0
0.6897682650777506,0.3749770496787812,0.0
0.9571082083445226,0.3583797755608775,1.0
0.2709844625538295,0.4031830313835948,1.0
0.5724139989367696,0.2583257968574246,1.0
0.9262517964239803,0.15652671296691945,1.0
0.047849071764956896,0.8275689792122497,0.0
0.8923392334821266,0.9255228933393124,0.0
0.15805275853827516,0.6338258468560641,1.0
0.7637300020077146,0.9149038637630799,0.0
0.2348844452006274,0.266103849917531,1.0
0.06605799013399971,0.716649025205048,0.0
0.396905538757533,0.6216569637228124,1.0
0.6714275461256203,0.5640606736065729,0.0
0.472094057017978,0.9110139072002976,0.0
0.37153440845647884,0.9916482934590324,0.0
0.25637473038523284,0.5873737506385248,1.0
0.5674812846565113,0.44401981524053724,0.0
0.17527551956309018,0.061135634605375855,1.0
0.054084055414679526,0.10474468024119854,1.0
0.43216660514178373,0.11399852323715287,1.0
0.4797500152792979,0.9287018958385479,0.0
0.334163020862948,0.27374215367899357,1.0
0.5048587286231041,0.3822579319343752,1.0
0.6599965879899641,0.301393760038036,0.0
0.6782799104083133,0.11464080732360249,0.0
0.6725823112965214,0.6181693488257696,0.0
0.013688410984091681,0.6140570260036654,0.0
0.721977507165556,0.11956863137770413,0.0
0.6974287731445635,0.9499150029254455,0.0
0.4413214701804108,0.061289674862634036,1.0
0.6786306171329429,0.9866464092463005,0.0
0.7566358745937568,0.28722064714606954,0.0
0.5609164694613811,0.4544505552371687,0.0
0.9400837459389363,0.10687329610174795,1.0
0.30478344065167046,0.3378606802643125,1.0
0.0956629032252847,0.7543151949164556,1.0
0.5980969516461179,0.438173297715894,0.0
0.27823138966714334,0.7382472821216968,1.0
0.5359034687974848,0.9640729769362733,0.0
0.19399079760019733,0.3543490788834014,1.0
0.5904848376967612,0.5862306802411406,0.0
0.9353004083865614,0.15491823159406015,1.0
0.4880562806489545,0.7033324678131774,0.0
0.38058286792028456,0.7591929831269226,1.0
0.3006844959304221,0.8388453932635122,1.0
0.9895038041328679,0.2672932805138645,1.0
0.5807696310037334,0.6089765929915122,0.0
0.8252487276907973,0.08008854876644678,0.0
0.594156501367661,0.6198913519611727,0.0
0.1632492837775098,0.6160926010677881,1.0
0.8072864610903743,0.2870596353563556,0.0
0.2151825792421572,0.7582813571307466,1.0
0.7910830528994609,0.08742169521156318,0.0
0.15467222941241743,0.7707170790945251,1.0
0.5187278381595511,0.7482162823101143,0.0
0.03086386098601657,0.3314065315232698,1.0
0.5655656392036023,0.24972678230599477,1.0
0.45389182388492666,0.2159180876056921,1.0
0.2017043196121371,0.8557175247458738,1.0
0.27827343657115255,0.0050649886488958185,1.0
0.5460138896526733,0.5936204918027992,0.0
0.8448910814672552,0.8567910697193757,0.0
0.9520674909113577,0.9613391017689443,0.0
0.9695619629932287,0.02049195363011319,1.0
0.19770042310267877,0.11323422334865352,1.0
0.0583957322794284,0.49929836679610173,1.0
0.8948692396828982,0.29702545000170955,0.0
0.9214002721548749,0.49764201552214615,0.0
0.37766828718857454,0.6339526505727653,1.0
0.8427713553455266,0.4495817565127799,0.0
0.1866676589013465,0.2175185322324512,1.0
0.834176256556237,0.6156715801607808,0.0
0.2073241050299516,0.03213020465701111,1.0
0.3259312601244091,0.7721710990892992,1.0
0.48949720980534656,0.7371429294304833,0.0
0.43061617022209414,0.8084309931610172,0.0
0.7353968891860327,0.8840723462165411,0.0
0.3417974973215476,0.8897697729737848,1.0
0.5160443842998771,0.16525680182324298,1.0
0.5787145814995476,0.35300723743048723,0.0
0.7789545871583943,0.6832258357991043,0.0
0.02899486998162648,0.09533639446678677,1.0
0.958208827944322,0.9280288874755462,0.0
0.7763336816594462,0.9777952480412453,0.0
0.21134092417306616,0.21606856638032856,1.0
0.9462013177622481,0.9383105716593759,0.0
0.11589846882587973,0.18289982585360653,1.0
0.676121858087673,0.9693410004243692,0.0
0.7080390468155597,0.4042099208701745,0.0
0.418584975092336,0.806240325205154,0.0
0.7452159320928667,0.7169528357816698,0.0
0.1478086766972724,0.6086020329336799,1.0
0.9973536810729766,0.19116880400945646,1.0
0.2063730118576239,0.8557866187056903,1.0
0.7571297778090657,0.6653069943317819,0.0
0.6417123856539309,0.8694819575167951,0.0
0.6199329547190616,0.004241975363750428,1.0
0.6829221729540418,0.31487630577462844,0.0
0.5804012668569644,0.536398576071923,0.0
0.5823129334842698,0.08859249015766624,1.0
0.04261075823091277,0.489881116248985,1.0
0.1175318559620331,0.878063304384137,0.0
0.41074816544394827,0.8462368880043255,0.0
0.8998673858758532,0.04526019200191622,1.0
0.7239413985013261,0.19890487402222512,0.0
0.7884837529409076,0.8035433133881634,0.0
0.28301202842448436,0.3915907539700505,1.0
0.7255788460495523,0.3214056730298176,0.0
0.6869457399805178,0.3449617128146586,0.0
0.486373794105236,0.2691855595624183,1.0
0.8944637382341748,0.560015157626627,0.0
0.8058430113577462,0.5931732477398487,0.0
0.31542835092418386,0.9593999855011848,0.0
0.29596034754661504,0.769904347696497,1.0
0.6057119572702788,0.40841451061221623,0.0
0.9495315234262548,0.43519354399590704,0.0
0.6317240104351196,0.004111391126303876,1.0
0.35183281668327465,0.08929078480666675,1.0
0.45176761686082895,0.9267947185285186,0.0
0.11197138032779375,0.8136961684387718,1.0
0.04585035510228098,0.15590395191886852,1.0
0.009071132100033963,0.3414893788032396,1.0
0.5660045497172816,0.38938707599732314,0.0
0.15223793856305182,0.8973085820944028,1.0
0.2367904450642433,0.5911712393862666,1.0
0.12023668822261722,0.7203895139693967,1.0
0.8226845544893929,0.3880040729915626,0.0
0.9616486782333167,0.9791553545626044,0.0
0.2515853738316277,0.03366906312587398,1.0
0.8610408554849603,0.07923085043662415,1.0
0.41426299451466997,0.35723109572454315,1.0
0.8973837839806634,0.720645771002766,0.0
0.47763993174545544,0.4283127224565777,1.0
0.9784424249689657,0.6546704724272961,0.0
0.2165417931773559,0.29563948988998145,1.0
0.292174220375387,0.5237229114631512,1.0
0.23198686894714618,0.8006284625343982,1.0
0.9002642906046967,0.261921702862529,0.0
0.17187788311155713,0.6465528961971736,1.0
0.6596082784163736,0.36998146505118823,0.0
0.7479694070822066,0.0780065863994509,0.0
0.11098966587297632,0.5295532894844195,1.0
0.976128694738228,0.17784266493485645,1.0
0.9095154269922682,0.3695124601197115,0.0
0.4069464002715894,0.5683474575289408,1.0
0.527332384836509,0.7472268412721622,0.0
0.9107252348428405,0.11761451753448515,1.0
0.818101050024029,0.21216631014986254,0.0
0.012171156943258763,0.0481492558210162,1.0
0.027689866481070413,0.30768313093944966,1.0
0.6443644647087357,0.3152032442833782,0.0
0.9025110525862841,0.9703674873738966,0.0
0.12050750396163899,0.8763700188361727,0.0
0.5828932353256815,0.6166882348052,0.0
0.9909404198840677,0.12365736154001084,1.0
0.6654005697376357,0.35904767807646687,0.0
0.08036434569393158,0.007221593408663185,1.0
0.31063448250611375,0.39404995744945204,1.0
0.0022002225633626082,0.830402608493921,0.0
0.3033561044134862,0.8825058963360003,1.0
0.9556823886948198,0.35860665729158414,1.0
0.11232001213680752,0.7095204081394243,1.0
0.32002359005974923,0.9060874185413622,1.0
0.3304022373824873,0.44484047081325606,1.0
