x1,x2,class
0.022017978886650247,0.8350425539286728,0.0
0.328105609488783,0.4853481578773936,1.0
0.1632850267214332,0.9497458183255705,0.0
0.5684700913572994,0.3955295168953743,1.0
0.2059041621969524,0.5234506219704085,1.0
0.27235939034747547,0.5613741549394825,1.0
0.7955005888889377,0.8562276861626459,0.0
0.3346992638436814,0.4794619583597818,1.0
0.5314904034137463,0.6110093226170843,1.0
0.4698984013991996,0.44157793448715066,1.0
0.7044144019235328,0.3844664791771485,0.0
0.2764757168842512,0.5610493802186683,1.0
0.14198647542526377,0.8725365371760042,0.0
0.5251532053839089,0.6361061470387075,1.0
0.7092088774562483,0.40443019703701943,0.0
0.04134637231655669,0.03415452933481666,0.0
0.567566961199128,0.9202582575963725,0.0
0.5746224411283459,0.4416505820328075,1.0
0.4962629130446994,0.43898572185369766,1.0
0.7008722190433495,0.67370344495914,0.0
0.9065601172794947,0.44731017357236913,0.0
0.45693910639357904,0.6297505010418296,1.0
0.24256229574673427,0.38825994093707394,1.0
0.3667727492919297,0.4443721664838892,1.0
0.6426100927581468,0.8703283747130466,0.0
0.5041890722485922,0.39819491502550675,1.0
0.14487610506997384,0.30344211303578894,0.0
0.45033346355463677,0.6376548037948773,1.0
0.7683611440976326,0.5650500713435362,0.0
0.2480352845514131,0.514306647370291,1.0
0.28668406600181295,0.47411516866551284,1.0
0.3872128540644427,0.7810436820630237,0.0
0.3145732950042872,0.550434964620385,1.0
0.4132489359341579,0.6838347330749673,1.0
0.5185944546958879,0.5793923007793843,1.0
0.7177293639412117,0.8907736142832472,0.0
0.5326685874713607,0.7575552191565441,0.0
0.8847605119887776,0.9383165413119722,0.0
0.07228576139578391,0.23862105682460788,0.0
0.4342120561753352,0.3887407275375938,1.0
0.4700680823526526,0.014184683201121095,0.0
0.9049483455499269,0.47984435271067616,0.0
0.551569960761176,0.30190153415192966,0.0
0.08160935281857262,0.21686099470790277,0.0
0.22217531027078996,0.9674273577203713,0.0
0.03183892953130785,0.7677253348586452,0.0
0.45057449641905456,0.05727904157086816,0.0
0.39572659882014205,0.9009390689425659,0.0
0.8142140833269593,0.3360965113041051,0.0
0.2695211588076255,0.6078134108927642,1.0
0.2820573058197652,0.35275797763138395,1.0
0.27654324967709387,0.4295907201305833,1.0
0.7950350443033544,0.6217050911963529,0.0
0.5077937896235184,0.427477390863793,1.0
0.7789672417730515,0.6539066904784051,0.0
0.3766069869311608,0.34559377835448934,1.0
0.5260453870306901,0.6720979655421351,0.0
0.7034070306614735,0.2876978597537846,0.0
0.5450793645013053,0.42614502818334365,1.0
0.4840409622403937,0.3199283744211414,1.0
0.40822283660932723,0.6847832482530432,1.0
0.5954227104014764,0.4748312645193804,1.0
0.3589526234614415,0.31154761833023836,1.0
0.5330356805066168,0.43750073632134745,1.0
0.7057100439896077,0.15968843156112134,0.0
0.4570067180190063,0.5184433694822472,1.0
0.3442434721645401,0.8921781556436296,0.0
0.029564740126206024,0.3106147852436367,0.0
0.16174224961619288,0.35572088097967425,0.0
